Name,Slug,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Services,Specialties,Type,Price Range,Rating,Review Count,Status,Featured,Date Added,Latitude,Longitude
Lollipups Grooming,lollipups-grooming-albuquerque-nm,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",9577 Osuna Rd NE,Albuquerque,New Mexico,87111,(505) 221-5316,https://booking.moego.pet/go/%3Fname%3DLollipupsGrooming,"https://www.google.com/maps/place/Lollipups+Grooming/@35.1369244,-106.5347918,14z/data=!4m8!1m2!2m1!1sLollipups+Grooming!3m4!1s0x8722755ff59b4147:0xee55aec0423c759e!8m2!3d35.1369244!4d-106.5347918",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFPRlPF2TvlqFjUaJBdk7YwR7W4x1OdLHkBADTnSXaQl2nBfX3NxVURNWSXt6jagsz_2a_aY3u2B5fgqz8kpScmLc3RjyVTunxFWrT96a2V8DQKqonAS0CC0M4tLofc43oLrzA1Q=w800-h500-k-no,"Sunday: 9AM–4PM, Monday: 8AM–4PM, Tuesday: 8AM–4PM, Wednesday: 8AM–4PM, Thursday: 8AM–4PM, Friday: 8AM–4PM, Saturday: Closed",,,Full-Service Salon,,4.8,454.0,Active,False,2026-04-01,35.1369244,-106.5347918
Alpha Dog Grooming Albuquerque of San Pedro,alpha-dog-grooming-albuquerque-of-san-pedro-albuquerque-nm,"{""Service options"": {""Onsite services"": true, ""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",1619 San Pedro Dr NE,Albuquerque,New Mexico,87110,(505) 737-4202,https://alphadogpetgrooming.com/,"https://www.google.com/maps/place/Alpha+Dog+Grooming+Albuquerque+of+San+Pedro/@35.0937066,-106.5780107,14z/data=!4m8!1m2!2m1!1sAlpha+Dog+Grooming+Albuquerque+of+San+Pedro!3m4!1s0x87220bb14737d79b:0x50b808d3e0752d69!8m2!3d35.0937066!4d-106.5780107",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_Sbia9UMX9SHZ3JTqF5psjsSNrGdYVsh0nhXLO_qfb_gcEU5Gas5EGMHJFpANtQ3EhBJJn8dcpImAoPbKfFSg6vVoxEMQQ3k2-fYcFXIH1xk9tTSGK92oN2FCWFth1ayiTMYsVSnmI6Uc=w800-h500-k-no,Daily: Open 24 hours,,,Full-Service Salon,,4.5,83.0,Active,False,2026-04-01,35.0937066,-106.5780107
Lovely Pet Grooming,lovely-pet-grooming-albuquerque-nm,"{""From the business"": {""Identifies as Latino-owned"": true, ""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Other"": {""Identifies as women-owned"": true, ""Identifies as Latino-owned"": true}}",101 98th St NW Suite 107,Albuquerque,New Mexico,87121,(505) 373-5974,https://localcatfoods.net/explore/lovely-pet-grooming/,"https://www.google.com/maps/place/Lovely+Pet+Grooming/@35.0734158,-106.74332469999999,14z/data=!4m8!1m2!2m1!1sLovely+Pet+Grooming!3m4!1s0x87220d1d97fb70b9:0xba2a46605b3b54b8!8m2!3d35.0734158!4d-106.74332469999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqk068Srojo5clZr25sc7OQu08-UIzHyChFdvpEhZS_ORK1O-D04rm7krpiPrZhOMdqHdqhSM20tdHS04m1HxU0DondF1MtYUdiGHJU1kdP1vsd8jO1Ot0Zp_AknXDUEPc-13mQjIrkR7sE=w800-h500-k-no,,,,Full-Service Salon,,4.8,76.0,Active,False,2026-04-01,35.0734158,-106.7433247
The Dog Boutique,the-dog-boutique-albuquerque-nm,"{""From the business"": {""Identifies as Latino-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""On-site parking"": true}, ""Other"": {""Identifies as Latino-owned"": true}}",1303 San Mateo Blvd NE,Albuquerque,New Mexico,87110,(505) 900-8821,https://mysite.vagaro.com/thedogboutique/,"https://www.google.com/maps/place/The+Dog+Boutique/@35.0902463,-106.5865931,14z/data=!4m8!1m2!2m1!1sThe+Dog+Boutique!3m4!1s0x87220bb28fb6fadb:0xe663adaabca9b436!8m2!3d35.0902463!4d-106.5865931",https://lh3.googleusercontent.com/gps-cs-s/AHVAweohcaSZWH-IBzslprBPrvKbXahY9_uwtvbeJUVrniqTh5vDI0Aq0TOaOnk-rPYyAouI-cXU-_K5CXlEc1p5I0DUZZBmt0nAy1onxY3IA_CBT_zhzXmdV6gK_2rlXwFhGtg8M6Quwu4qwww=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 10AM–6PM, Wednesday: 10AM–6PM, Thursday: 10AM–6PM, Friday: 10AM–6PM, Saturday: 10AM–6PM",Creative Grooming,,Pet Store with Grooming,,4.8,48.0,Active,False,2026-04-01,35.0902463,-106.5865931
MON CHÉRI Pet Salon & Boutique,mon-cheri-pet-salon-boutique-albuquerque-nm,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Assistive hearing loop"": true, ""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Amenities"": {""Gender-neutral restroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""Free parking garage"": true, ""Free parking lot"": true, ""Free street parking"": true, ""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",3105 San Pedro Dr NE,Albuquerque,New Mexico,87110,(505) 288-8038,http://www.moncheripetsalon.com/,"https://www.google.com/maps/place/MON+CH%C3%89RI+Pet+Salon+%26+Boutique/@35.117429699999995,-106.5778788,14z/data=!4m8!1m2!2m1!1sMON+CH%C3%89RI+Pet+Salon+%26+Boutique!3m4!1s0x872275f0e0bbb217:0xdb423e675c257658!8m2!3d35.117429699999995!4d-106.5778788",https://lh3.googleusercontent.com/gps-cs-s/AHVAwervhubmhnQOJUQrGh3OgRbUwNEHsJ425wcjzZ40O5qLhpz2ZGmNxcRoi6mLx6SCXbjSXBXdpHmppVENwacUSqw8PjgvEt2z_IiRfxvAQhjgLx9mm6Cw4-YazzITbpdZg-27nX2x=w800-h500-k-no,"Sunday: Closed, Monday: 8AM–4PM, Tuesday: 8AM–4PM, Wednesday: 8AM–4PM, Thursday: 8AM–4PM, Friday: 8AM–4PM, Saturday: 8AM–4PM",,,Full-Service Salon,,5.0,189.0,Active,False,2026-04-01,35.1174297,-106.5778788
The soapy coyote self service pet wash,the-soapy-coyote-self-service-pet-wash-albuquerque-nm,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",532 Washington St NE,Albuquerque,New Mexico,87108,(505) 585-1074,https://www.instagram.com/soapycoyote,"https://www.google.com/maps/place/The+soapy+coyote+self+service+pet+wash/@35.0866377,-106.5949527,14z/data=!4m8!1m2!2m1!1sThe+soapy+coyote+self+service+pet+wash!3m4!1s0x87220b26249588cb:0x685f83bc36f25416!8m2!3d35.0866377!4d-106.5949527",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer95QcQEVuaZc4DnHUEIc4y2qH7i-tmzSMIlr-K5IxjTsJtxOYuIcGHGUFHpjwQdhP4he33vN3UtR4USuUwKYiMr3dzjdTQ2n_hMeDyRgLkk-1tLOKu5DTPtiIFXnk00jbITtXDNulsLXRS=w800-h500-k-no,Daily: 8AM–6PM,,,Self-Service Wash,,4.8,11.0,Active,False,2026-04-01,35.0866377,-106.5949527
Poochini Pet Grooming,poochini-pet-grooming-albuquerque-nm,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",2740 Wyoming Blvd NE # 4,Albuquerque,New Mexico,87111,(505) 856-2259,http://poochinipetgrooming.com/,"https://www.google.com/maps/place/Poochini+Pet+Grooming/@35.1176372,-106.55044269999999,14z/data=!4m8!1m2!2m1!1sPoochini+Pet+Grooming!3m4!1s0x87227595594fb2f7:0xaba26b7119d11537!8m2!3d35.1176372!4d-106.55044269999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoauIYeFonFBDB3MgotcsBsoPGA_MFUvra9JcArMl_dj36r9HXLtcgPH-MRHt_icjhFrBqhfeAu-y1tOkMekZZuGfhhzQjAymAA82gn5AUbMgO_kpJe7H2jM6M_-hChXR6BvgqCEg=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–5PM",,,Full-Service Salon,,4.8,176.0,Active,False,2026-04-01,35.1176372,-106.5504427
Bath Brush and Beyond,bath-brush-and-beyond-albuquerque-nm,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",5920 4th St NW,Albuquerque,New Mexico,87107,(505) 345-4386,http://www.bathbrushandbeyond.com/,"https://www.google.com/maps/place/Bath+Brush+and+Beyond/@35.1436091,-106.63994849999999,14z/data=!4m8!1m2!2m1!1sBath+Brush+and+Beyond!3m4!1s0x872272e06d6e628d:0xfd588079eeaa4b5d!8m2!3d35.1436091!4d-106.63994849999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqF_BBn5K_ifzzNTf4SGpK8tnv2TF8pc579i7dU2lPxm5Ked4q3cyn3VaR1lW3kx1gLrp9SXNY66ELOrTBX70gQ9GS-GO4-05YE9UrZPj_kYXAV6WB5GgeQWcljm9o-0c_oJQkqG5K06NzX=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 8:30AM–5:30PM, Wednesday: 8:30AM–5:30PM, Thursday: 8:30AM–5:30PM, Friday: 8:30AM–5:30PM, Saturday: 8:30AM–5:30PM",,,Self-Service Wash,,4.7,200.0,Active,False,2026-04-01,35.1436091,-106.6399485
Royal Pet Grooming,royal-pet-grooming-albuquerque-nm,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",321 53rd St NW,Albuquerque,New Mexico,87105,(505) 433-1464,https://royalpetgrooming31.godaddysites.com/,"https://www.google.com/maps/place/Royal+Pet+Grooming/@35.0795058,-106.6959009,14z/data=!4m8!1m2!2m1!1sRoyal+Pet+Grooming!3m4!1s0x87220de7d17bc3db:0x6f555afe9b433abc!8m2!3d35.0795058!4d-106.6959009",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoTe7MtjgemeXLyjAjSIHUBxlEXIBdqFKOq_HOf9Wvl49zQJfKJlOx32l173_9mYNBsV-DQ2mG3b-REhdRVGe0o4MrYKubudyeXlQYSi5sjzSiG_rngwzmoWSkv9zfX_LjGUavTdzj_J3g=w800-h500-k-no,"Sunday: 9AM–9:30PM, Monday: 9AM–9:30PM, Tuesday: 9AM–9:30PM, Wednesday: 9AM–9PM, Thursday: 9AM–9:30PM, Friday: 9AM–9PM, Saturday: 9AM–9:30PM",,,Full-Service Salon,,4.6,10.0,Active,False,2026-04-01,35.0795058,-106.6959009
Woof Gang Bakery & Grooming Albuquerque,woof-gang-bakery-grooming-albuquerque-albuquerque-nm,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",9780 Coors Blvd NW Ste F,Albuquerque,New Mexico,87114,(505) 200-9198,https://www.woofgangbakery.com/albuquerque,"https://www.google.com/maps/place/Woof+Gang+Bakery+%26+Grooming+Albuquerque/@35.1894645,-106.65847769999999,14z/data=!4m8!1m2!2m1!1sWoof+Gang+Bakery+%26+Grooming+Albuquerque!3m4!1s0x8722713e31bfe50b:0xc17ec85670ff871b!8m2!3d35.1894645!4d-106.65847769999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3db3Qnsn5h5WxEqtf6iTCpXQi0HgCFoBRb9SfoI9Ll1rzlUgJp1cHHkNpydwlCc0cx7xw4VLTuLg4O5tYCJri25-LBgohkDTfbmWaHfAJIqboUTVQaE_L-_FePeF9ys1NExW3yVJTeBvT=w800-h500-k-no,"Sunday: 10AM–4PM, Monday: 9AM–6PM, Tuesday: 9AM–6PM, Wednesday: 9AM–6PM, Thursday: 9AM–6PM, Friday: 9AM–6PM, Saturday: 10AM–5PM",,,Pet Store with Grooming,,4.6,306.0,Active,False,2026-04-01,35.1894645,-106.6584777
Reigning Cats & Dogs,reigning-cats-dogs-albuquerque-nm,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",301 San Pedro Dr SE F,Albuquerque,New Mexico,87108,(505) 717-1061,https://www.reigningcatsndogs.com/,"https://www.google.com/maps/place/Reigning+Cats+%26+Dogs/@35.073885499999996,-106.5781107,14z/data=!4m8!1m2!2m1!1sReigning+Cats+%26+Dogs!3m4!1s0x87220b11be948f65:0xabdeb13c348843ac!8m2!3d35.073885499999996!4d-106.5781107",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDLgRPzvMd0VkPdosuUv3DPT9M_eeFhj2ChtfG-esBbPXf5Mn1TkytYiN9n_W15RpkeG_Q-1Lt9OpgsYFR_ZH3fvcbgFqghaYN_E35hGO6Y0ySqs7ruRdfiXs6dKOKRKEkCA9F=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 8AM–5PM, Wednesday: 8AM–5PM, Thursday: 8AM–5PM, Friday: 8AM–5PM, Saturday: 9AM–6PM",,Cat Grooming,Full-Service Salon,,4.8,62.0,Active,False,2026-04-01,35.0738855,-106.5781107
All Paws Grooming,all-paws-grooming-albuquerque-nm,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}","501 Elizabeth St SE North Domingo Baca Park, 7521 Carmel Ave NE, Albuquerque, NM 87113, 501 Elizabeth St SE",Albuquerque,New Mexico,87123,(505) 365-8986,https://allmydogsgrooming.top/,"https://www.google.com/maps/place/All+Paws+Grooming/@35.1777551,-106.5609679,14z/data=!4m8!1m2!2m1!1sAll+Paws+Grooming!3m4!1s0x8718a1b62b3078d3:0x454b3cfe300bbc2b!8m2!3d35.1777551!4d-106.5609679",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqRn99-mllWuTSXO_Fhct_RWqFtnCDddVXR6OqqHsOIJCp_a70aI6jbKHBHlNn4bSz0lKUYYjBGpqfJuHjpO1YiuRHR5oyJqc528ovirWSn7Fb_s2RvLB5wON-3pSXgc3VCMi8vCzbPWEuW=w800-h500-k-no,"Sunday: 11AM–4AM, Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: Closed, Friday: 11AM–4AM, Saturday: Closed",,,Full-Service Salon,,4.7,14.0,Active,False,2026-04-01,35.1777551,-106.5609679
Special Care Grooming,special-care-grooming-albuquerque-nm,"SPECIAL-CARE-GROOMING.COM
An upscale dog & cat grooming salon in the NE Heights of Albuquerque, New Mexico. Our goal is to provide a comfortable, clean and calm environment for your pet wile delivering exceptional customer service. Visitors are welcome to take a tour of our salon.",9931 Lomas Blvd NE,Albuquerque,New Mexico,87112,(505) 883-9967,http://special-care-grooming.com/,"https://www.google.com/maps/place/Special+Care+Grooming/@35.0876283,-106.53608899999999,14z/data=!4m8!1m2!2m1!1sSpecial+Care+Grooming!3m4!1s0x8722753c9615699f:0xcbb441ba25462377!8m2!3d35.0876283!4d-106.53608899999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqb5JUqi2B1cmghsuDChkJ-ulFN_VDAbhPnFBfNJ1xqOgmUdqWkWnPRx80f77mhI8GAzXK01gOPVXq8YrQ9a30DUjbUw4_8ZqPrB-K0ERDvK4wX1maFAUIo1r-vUtG2DnB_-7LB=w800-h500-k-no,"Sunday: Closed, Monday: 7:30AM–3PM, Tuesday: 7:30AM–3PM, Wednesday: Closed, Thursday: 7:30AM–3PM, Friday: 7:30AM–3PM, Saturday: 8:30AM–2PM",Cat Grooming,Cat Grooming,Full-Service Salon,,4.6,93.0,Active,False,2026-04-01,35.0876283,-106.536089
Jack & Rascals,jack-rascals-albuquerque-nm,"{""From the business"": {""Small business"": true}, ""Service options"": {""Delivery"": true, ""In-store pickup"": true, ""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Planning"": {""Appointment required"": true, ""Quick visit"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",4401 Montaño Rd NW,Albuquerque,New Mexico,87120,(505) 503-1779,http://www.jackandrascals.com/,"https://www.google.com/maps/place/Jack+%26+Rascals/@35.1511718,-106.6877327,14z/data=!4m8!1m2!2m1!1sJack+%26+Rascals!3m4!1s0x8722724fc38fdb5f:0x6c9a55b9cd6f310d!8m2!3d35.1511718!4d-106.6877327",https://lh3.googleusercontent.com/gps-cs-s/AHVAweocij5qP2dRdnQ6qa2bhLgFj3_Z-1WZpaozYVX8o36yMqSWJI_kpfJ9O1D9nCDiN33-UlGyM_S4SQYXQg7CM9150B_LQa6-0eCFbNVsIC9fgWhYvVHGPczlbujbL8Za3mPvw0M7VCzV2zWU=w800-h500-k-no,"Sunday: 9AM–6PM, Monday: 8AM–7PM, Tuesday: 8AM–7PM, Wednesday: 8AM–7PM, Thursday: 8AM–7PM, Friday: 8AM–7PM, Saturday: 8AM–7PM",Bath & Brush,,Pet Store with Grooming,,4.7,625.0,Active,False,2026-04-01,35.1511718,-106.6877327
Pretty Pets Grooming,pretty-pets-grooming-albuquerque-nm,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",5850 Eubank Blvd NE B25,Albuquerque,New Mexico,87111,(505) 293-1600,http://www.prettypetsnm.com/,"https://www.google.com/maps/place/Pretty+Pets+Grooming/@35.146891499999995,-106.5263102,14z/data=!4m8!1m2!2m1!1sPretty+Pets+Grooming!3m4!1s0x87189fdbcd15b8c7:0x29e3718e5e6133ae!8m2!3d35.146891499999995!4d-106.5263102",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer9Gzj1r68V9Y11ZxA0u_GIg2voTNigUNMO_REXwwA8IzgTkO7vd476FXIw1stk4W-IqgILmy0ZFBJv5B9wu4WS98PPSHKinkhDu89JpmYuPG7UkWKumSP085QbaWwQT7GHa6E1=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–5PM",,,Full-Service Salon,,4.5,124.0,Active,False,2026-04-01,35.1468915,-106.5263102
J.E.M's Bright Star Grooming LLC,j-e-m-s-bright-star-grooming-llc-albuquerque-nm,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",10200 Corrales Rd Suite E-6A,Albuquerque,New Mexico,87114,(505) 898-0577,https://www.facebook.com/share/16JYNHT4ow/%3Fmibextid%3DwwXIfr,"https://www.google.com/maps/place/J.E.M%27s+Bright+Star+Grooming+LLC/@35.2035973,-106.6457918,14z/data=!4m8!1m2!2m1!1sJ.E.M%27s+Bright+Star+Grooming+LLC!3m4!1s0x8722719b2f3ba073:0x484a69f2ddf2db10!8m2!3d35.2035973!4d-106.6457918",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqRmbwqTmDxKC8bz9yUXjIXN3jVv9pPuAnBVBWdO-kmkLQxyf5_J-SQ8CITa8RgNfDlRyHQNF6qHWVzaCX97r29HcCzWQ3Atgqz32hvaYBWeCsS3fi4w9xnN3cIyi6nG9-tb-oZBw=w800-h500-k-no,"Sunday: Closed, Monday: 8AM–3PM, Tuesday: 8AM–3PM, Wednesday: 8AM–3PM, Thursday: 8AM–3PM, Friday: 8AM–3PM, Saturday: 8AM–3PM",,,Full-Service Salon,,4.8,93.0,Active,False,2026-04-01,35.2035973,-106.6457918
Doggie Doos,doggie-doos-albuquerque-nm,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",2423 San Pedro Dr NE,Albuquerque,New Mexico,87110,(505) 889-3667,http://www.doggiedoos.net/,"https://www.google.com/maps/place/Doggie+Doos/@35.1062711,-106.57795449999999,14z/data=!4m8!1m2!2m1!1sDoggie+Doos!3m4!1s0x87220ad43fc417bb:0x7fa01fd81c9ccfeb!8m2!3d35.1062711!4d-106.57795449999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo6Fo5i6RQvtAdQhBPyaOMAan35sJGz4OxiL1EsTJyGqYa3dMsQRDeNSfslxUrBh8Liv9r1bEg_i4dZUk8lWjjiw5pWJjeS38srN4yV9STUgvGccSyBgGo9XKqnqJ_4LinZSVxqQKOnAGA=w800-h500-k-no,Wednesday: 9AM–4PM,,,Full-Service Salon,,4.6,,Active,False,2026-04-01,35.1062711,-106.5779545
Petco Grooming,petco-grooming-albuquerque-nm,"Andover Animal Hospital - Visit our skilled Veterinarian in Andover, MA. Accepting new appointments. Call today or request an appointment online.",6300 San Mateo Blvd NE B Suite B,Albuquerque,New Mexico,87109,(505) 797-1910,https://stores.petco.com/nm/albuquerque/full-service-grooming-albuquerque-nm-485.html,"https://www.google.com/maps/place/Petco+Grooming/@35.1489709,-106.5836425,14z/data=!4m8!1m2!2m1!1sPetco+Grooming!3m4!1s0x872274fe5850f4a1:0xdc551dcf160efe32!8m2!3d35.1489709!4d-106.5836425",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo64yIJcaeRtINs_7ZmXsJJAzjHKFm1Bm0m_5gDiDFZUw3sPjiuSzJmrz3TIvke1q-TbAYCZvp-tZkTS1t1CyhO6EoN_DtyMv4urxQ4bbmLBgTr4_oxZWkGBNhJxj4URAiAe5R8=w800-h500-k-no,Wednesday: 8AM–6PM,,,Pet Store with Grooming,,4.5,,Active,False,2026-04-01,35.1489709,-106.5836425
WagginTails Dog Grooming,waggintails-dog-grooming-albuquerque-nm,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",1540 Tramway Blvd NE suite f,Albuquerque,New Mexico,87112,(505) 299-5555,http://waggintailsdg.com/,"https://www.google.com/maps/place/WagginTails+Dog+Grooming/@35.095242999999996,-106.495832,14z/data=!4m8!1m2!2m1!1sWagginTails+Dog+Grooming!3m4!1s0x8718a04ed2a22591:0x8478531a1c67277a!8m2!3d35.095242999999996!4d-106.495832",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoW8GtqwkXSnggNtfPBDWkfltxExYKK9LNme80rdNwhbI_nCo3ePbB5QHe_NXXWLopJ6Bds3MnTLUKpnaurc9A4kjd5thgwCZg3tMtfIlQhP-SXf4-P4gWpPhYtxC4Wx8t5PUcDqg=w800-h500-k-no,Wednesday: 8AM–5PM,,,Full-Service Salon,,4.4,,Active,False,2026-04-01,35.095243,-106.495832
Fashion Pets Spa,fashion-pets-spa-albuquerque-nm,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",909 Bridge Blvd SW,Albuquerque,New Mexico,87105,(505) 523-9335,https://localusa.net/explore/fashion-pets-spa/,"https://www.google.com/maps/place/Fashion+Pets+Spa/@35.0686633,-106.6665388,14z/data=!4m8!1m2!2m1!1sFashion+Pets+Spa!3m4!1s0x87220d605ca24b6d:0x7ceca3c56343c6f!8m2!3d35.0686633!4d-106.6665388",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVYnCt7tQatXJ_gDsuVhX8sCzYtzJpR9nk3OvGmOw0JfAcM_hqhwp2BbcuqT6-acqz3548e7G85bBp8knF3O-YaijgxpIjQxymhukxzsZN2U4gOYwI8RzoUnZ3IA1iWgo-icOB=w800-h500-k-no,Wednesday: 9:30AM–5PM,,,Full-Service Salon,,4.2,,Active,False,2026-04-01,35.0686633,-106.6665388
Pups N Suds Grooming,pups-n-suds-grooming-albuquerque-nm,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",12611 Montgomery Blvd NE # A-6,Albuquerque,New Mexico,87111,(505) 296-2322,http://www.pups-n-suds.com/,"https://www.google.com/maps/place/Pups+N+Suds+Grooming/@35.131329199999996,-106.4963542,14z/data=!4m8!1m2!2m1!1sPups+N+Suds+Grooming!3m4!1s0x87189f84e012d185:0x47b6b4fd42b7f662!8m2!3d35.131329199999996!4d-106.4963542",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoeQLisRNHs3cVF3jyT9YRBIyTmDm2VCLd-UO-Tn6pvoCHHrSmbntxxjppiTEpT-x0NKfnOtVJQ2F9ROmw1MIRNuccCwaRB_0ZFNMdlGYfKK4W1-LpeRmP9NbKeJ9CAtpHBgDVxEwfE4Xwm=w800-h500-k-no,Wednesday: 8AM–6PM,,,Full-Service Salon,,4.1,,Active,False,2026-04-01,35.1313292,-106.4963542
Pampered Paws Grooming Salon,pampered-paws-grooming-salon-santa-fe-nm,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",430 Alta Vista St suite 5,Santa Fe,New Mexico,87505,(505) 461-4574,https://petcareservicessantafe.com/,"https://www.google.com/maps/place/Pampered+Paws+Grooming+Salon/@35.6697979,-105.9512778,14z/data=!4m8!1m2!2m1!1sPampered+Paws+Grooming+Salon!3m4!1s0x8718515f0bb3f86f:0xc42c4759583f1bb8!8m2!3d35.6697979!4d-105.9512778",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwmHb-7BbIKmm_ImAp77PNJ4zduHtgcyhPNG4ViAnEcYxXRD7Qgc2mVM_ha4wEejsqlurC-eU0TNNxM8zB-Gno9Z_mgPCnls_bZ84k8eKZOMWXgB2y1ya8-k457Vw4VPWWmo81=w800-h500-k-no,"Sunday: Closed, Monday: 9:30AM–6PM, Tuesday: 9:30AM–6PM, Wednesday: 9:30AM–6PM, Thursday: 9:30AM–6PM, Friday: 9:30AM–6PM, Saturday: Closed",,,Pet Spa,,5.0,2.0,Active,False,2026-04-01,35.6697979,-105.9512778
