Name,Slug,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Services,Specialties,Type,Price Range,Rating,Review Count,Status,Featured,Date Added,Latitude,Longitude
Pet Spa Dog Grooming,pet-spa-dog-grooming-boise-id,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",9140 W Emerald St #107,Boise,Idaho,83704,(208) 375-3070,http://petspaboise.com/,"https://www.google.com/maps/place/Pet+Spa+Dog+Grooming/@43.6119073,-116.2954304,14z/data=!4m8!1m2!2m1!1sPet+Spa+Dog+Grooming!3m4!1s0x54ae56706c4041d5:0xdf191dd51c762440!8m2!3d43.6119073!4d-116.2954304",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepOVYGu0KWetrLcI_ekMlCUtwc0OZqDcga_JBnQIgsOrP7wVt-m9XIdzToDQAxjjJge2nv2tQVsGVJGcVXOE0HUy4UwZlC9h3tlp5bxftCOfXEGJ3HO5ukpZXeiYkUH_1k5ALsIrA=w800-h500-k-no,"Monday: 9AM–4PM, Tuesday: 8AM–4PM, Wednesday: 8AM–4PM, Thursday: 8AM–4PM, Friday: 8AM–4PM, Saturday: 8AM–4PM, Sunday: 11AM–4PM",,,Pet Spa,,4.9,180.0,Active,False,2026-04-01,43.6119073,-116.2954304
Do It Yourself Doggie Detailing,do-it-yourself-doggie-detailing-boise-id,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",6703 W Ustick Rd,Boise,Idaho,83704,(208) 378-1380,http://www.diydoggiedetailing.com/,"https://www.google.com/maps/place/Do+It+Yourself+Doggie+Detailing/@43.6336264,-116.2649412,14z/data=!4m8!1m2!2m1!1sDo+It+Yourself+Doggie+Detailing!3m4!1s0x54aeff514ad30571:0xef4088ae9977964b!8m2!3d43.6336264!4d-116.2649412",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepITPhAyte3k02oo8Voisjc26rBgaRkAQoYxbBlsktVDlddngMc-rRsas4vgGsTKYgEugi7Cqeuzr8Wj-MMxhJ16EXGJcK19qDgE7l2xoHOZEAsP5HAgrHxDb2ISBPUg8jyTF06=w800-h500-k-no,"Monday: 9AM–7PM, Tuesday: 9AM–7PM, Wednesday: 9AM–7PM, Thursday: 9AM–7PM, Friday: 9AM–7PM, Saturday: 9AM–7PM, Sunday: 10AM–6PM",,,Full-Service Salon,,4.6,522.0,Active,False,2026-04-01,43.6336264,-116.2649412
Pups groom. train. love. (formerly Dirty Paws),pups-groom-train-love-formerly-dirty-paws-boise-id,"Which training program is best for my pup?
We believe training can have an enormous impact on the relationship you have with your pup. 
Whether you have a new puppy or an adult rescue, we can help you establish a strong foundation that will bring you and your pup closer than ever. 
Because every pup is different, we offer a wide selection of training programs to ensure you get the appropriate training support for you and your pup!​",1704 S Five Mile Rd,Boise,Idaho,83709,(208) 672-9274,https://www.pupsslc.com/,"https://www.google.com/maps/place/Pups+groom.+train.+love.+%28formerly+Dirty+Paws%29/@43.5888001,-116.31370199999999,14z/data=!4m8!1m2!2m1!1sPups+groom.+train.+love.+%28formerly+Dirty+Paws%29!3m4!1s0x54ae56e925bd09f7:0x9bdfed23c830342c!8m2!3d43.5888001!4d-116.31370199999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSLhZmNEFDIdJhwrZSdEmAM-xCMuRr_m29dx8l-DLJ1Cm21HAiCprKxK1saXcuw9WYmZKVEoPNfhjTi0cmB3ukOGi8l20vTwNlo8M_c3JDrZbK7dLNKyUvQaR3eln9DoOHF3m72Ogq0urp=w800-h500-k-no,"Monday: 9AM–6PM, Tuesday: 9AM–6PM, Wednesday: 9AM–6PM, Thursday: 9AM–6PM, Friday: 9AM–6PM, Saturday: 9AM–5PM, Sunday: 12–5PM",Puppy First Groom,Puppy First Groom,Full-Service Salon,,4.5,130.0,Active,False,2026-04-01,43.5888001,-116.313702
Canine Design,canine-design-boise-id,"The best team of people to work on your dog or cat is here with our team! Located here in the Treasure Valley we offer, dog agility training, pet services, pet grooming, pet grooming courses, canine day spa and much more. Call us at 208-336-3413 for more information.",605 S Americana Blvd,Boise,Idaho,83702,(208) 336-3413,https://staceyscaninedesign.com/,"https://www.google.com/maps/place/Canine+Design/@43.6179102,-116.2175741,14z/data=!4m8!1m2!2m1!1sCanine+Design!3m4!1s0x54aef87f91f5ab0f:0x76eee8b6231dfb94!8m2!3d43.6179102!4d-116.2175741",https://lh3.googleusercontent.com/gps-cs-s/AHVAweryt38srl8vgMBZaO9TcBAUKT298ptLzm1Eq_T4hXuhrD2OBVRXbcT8c0bZOGhaUfzR_0tsRkOv05kKeEXzTg6arHUyK-f77P7qgda4jaNHfFqThnoGi3k7USIT2IiIVHg25Bi6=w800-h500-k-no,"Monday: Closed, Tuesday: 8AM–5PM, Wednesday: 8AM–5PM, Thursday: 8AM–5PM, Friday: 8AM–5PM, Saturday: 8AM–5PM, Sunday: Closed",,,Full-Service Salon,,4.7,85.0,Active,False,2026-04-01,43.6179102,-116.2175741
Bella Donna Grooming salon,bella-donna-grooming-salon-garden-city-id,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Outdoor services"": true, ""Onsite services"": true, ""Language assistance"": ""American Sign Language, English, French""}, ""Accessibility"": {""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",4213 Ray St TRLR 1,Garden City,Idaho,83714,(208) 648-3255,https://bdgrooming.square.site/,"https://www.google.com/maps/place/Bella+Donna+Grooming+salon/@43.6341001,-116.2496717,14z/data=!4m8!1m2!2m1!1sBella+Donna+Grooming+salon!3m4!1s0x54aeff9b00a4a577:0xb0bee1b99832a65a!8m2!3d43.6341001!4d-116.2496717",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoWEn36owv89PK_svzfiI-5ZWo4MFhW3YgetWrgBj-uXDWTRU5sVmOCdJCfHLS0ytIIjxwBvJ_GFaPjszjKPBo5FXHUlClc1Vn1DAFvhU_Gxu_5yd_Vt7pusO-mpPPo37gwpJNw7Bx_5klH=w800-h500-k-no,,,,Full-Service Salon,,5.0,15.0,Active,False,2026-04-01,43.6341001,-116.2496717
Nature's Design Dog Spa | Pet Groomer,nature-s-design-dog-spa-pet-groomer-boise-id,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""Free parking lot"": true, ""On-site parking"": true}, ""Other"": {""Identifies as women-owned"": true}}",8249 W Overland Rd STE 130,Boise,Idaho,83709,(208) 977-6337,https://www.naturesdesigndogspa.com/,"https://www.google.com/maps/place/Nature%27s+Design+Dog+Spa+%7C+Pet+Groomer/@43.589616,-116.2848506,14z/data=!4m8!1m2!2m1!1sNature%27s+Design+Dog+Spa+%7C+Pet+Groomer!3m4!1s0x6f863be8e1728ba5:0x25cd81faad918ae9!8m2!3d43.589616!4d-116.2848506",https://lh3.googleusercontent.com/gps-cs-s/AHVAweryGKKFADjNvxYVmJ6DEhWh3twlwbRDZg1SGN_bx_I4Bi5BrTVtS0j8iUKPuH7bLfGs7AWaCli8bS0s8FP4k9yPdlxMu0-URbgj7rDgJ7yxC7MFJNUilBkgn9inIqcexQaKcGA3I4v5Thl1=w800-h500-k-no,"Monday: 9:30AM–5:30PM, Tuesday: 9:30AM–5:30PM, Wednesday: 9:30AM–5:30PM, Thursday: 9:30AM–5:30PM, Friday: 9:30AM–5:30PM, Saturday: 9:30AM–5:30PM, Sunday: 9:30AM–4:30PM",,Anxious Dogs,Pet Spa,,5.0,55.0,Active,False,2026-04-01,43.589616,-116.2848506
Boise Dog Barber Shop,boise-dog-barber-shop-garden-city-id,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true}}",6732 N Glenwood St,Garden City,Idaho,83714,(208) 853-5158,http://dogbarbershop.biz/,"https://www.google.com/maps/place/Boise+Dog+Barber+Shop/@43.665085999999995,-116.27780709999999,14z/data=!4m8!1m2!2m1!1sBoise+Dog+Barber+Shop!3m4!1s0x54aeff9e5aab724d:0x549bc87e2ebdf358!8m2!3d43.665085999999995!4d-116.27780709999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweowh_8_oeHmrAZarfxwRzAnmZxzTlnpXxBya5LRl4XRjVTG9LzUK0ktYveDZ5ezKW5XKVUQoUrAcBI759W3j5HVLPBwzZRnopNOUf2HsUoNuqobvqV9Kt5ootbIZn2J7fuZxGbn=w800-h500-k-no,"Monday: 9AM–4PM, Tuesday: 9AM–4PM, Wednesday: 9AM–4PM, Thursday: 9AM–4PM, Friday: 9AM–4PM, Saturday: Closed, Sunday: Closed",,,Full-Service Salon,,4.3,100.0,Active,False,2026-04-01,43.665086,-116.2778071
Poof Pets,poof-pets-boise-id,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",10542 W Fairview Ave,Boise,Idaho,83704,(208) 810-3833,https://www.facebook.com/poofpetsboise/,"https://www.google.com/maps/place/Poof+Pets/@43.620114799999996,-116.3136483,14z/data=!4m8!1m2!2m1!1sPoof+Pets!3m4!1s0x54ae550cd0fb1a5d:0xb3ebd1e382ac4d02!8m2!3d43.620114799999996!4d-116.3136483",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer86DV-BqBTEHHm1Rn6AdCKwanGIF5TlG77WVAmdVaFuMfPBnATEe4LoPThvrmdUSqsFQU4vbKRGSavCI0stg2o7GSJ-bSHUnbnOz_AvnxO3Lb0iKZecFItA8e5uIVZ7GUO38oc=w800-h500-k-no,"Monday: 9AM–3:30PM, Tuesday: 7:30AM–3:30PM, Wednesday: 7:30AM–3:30PM, Thursday: 7:30AM–3:30PM, Friday: 7:30AM–3:30PM, Saturday: 7:30AM–3:30PM, Sunday: 9AM–3:30PM",,,Full-Service Salon,,4.9,48.0,Active,False,2026-04-01,43.6201148,-116.3136483
Quality Dog Salon LLC,quality-dog-salon-llc-boise-id,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",6949 Kingsdale Dr,Boise,Idaho,83704,(208) 488-8294,http://qualitydogsalon.com/,"https://www.google.com/maps/place/Quality+Dog+Salon+LLC/@43.6250229,-116.26851979999999,14z/data=!4m8!1m2!2m1!1sQuality+Dog+Salon+LLC!3m4!1s0x54ae559fd1e45a05:0xf8dfe18a699c2f8a!8m2!3d43.6250229!4d-116.26851979999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweobwZ3NEfKb2vKDtL7D-GhVdePSGQ9hZRxIIW6aEMB8faWLfeF3OuyVWTmSfyQn9elCl4Cc0YN8kvxPw9LcOHCqmuCc7MmiM6L32ZPZkX-j0zcIREnZgXwKFrqBITvC7WjZ-Z0A=w800-h500-k-no,"Monday: Closed, Tuesday: 8:30AM–4PM, Wednesday: 8:30AM–4PM, Thursday: 8:30AM–4PM, Friday: 8:30AM–4PM, Saturday: 8AM–3PM, Sunday: Closed",Teeth Brushing,Anxious Dogs,Full-Service Salon,,4.9,58.0,Active,False,2026-04-01,43.6250229,-116.2685198
Dollys Doggie Salon,dollys-doggie-salon-boise-id,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",1821 W Washington St,Boise,Idaho,83702,(208) 409-0000,http://dollysdoggiesalon.com/,"https://www.google.com/maps/place/Dollys+Doggie+Salon/@43.6256798,-116.2127857,14z/data=!4m8!1m2!2m1!1sDollys+Doggie+Salon!3m4!1s0x54aef8dc0c889303:0x21562c2903487cf6!8m2!3d43.6256798!4d-116.2127857",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_kw_f-MvfkKY65_emXJ17XvF__RQ5ReZHMwEt9ODWmX5tPdwOV3zfswciYZHbjnLKSZrptm9cssL8y4XCyyLoEbVEcL-7_r7GjbE3pqmnwi10BOIOFEGyoVu9aP1FQMz1Q2pc=w800-h500-k-no,"Monday: Closed, Tuesday: 9AM–2PM, Wednesday: 9AM–2PM, Thursday: 9AM–2PM, Friday: 9AM–2PM, Saturday: Closed, Sunday: Closed",,,Full-Service Salon,,4.6,56.0,Active,False,2026-04-01,43.6256798,-116.2127857
Snoopy's Dog House,snoopy-s-dog-house-boise-id,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",6029 W Franklin St,Boise,Idaho,83709,(208) 570-0109,https://www.snoopysgroom.com/,"https://www.google.com/maps/place/Snoopy%27s+Dog+House/@43.603150199999995,-116.25644899999999,14z/data=!4m8!1m2!2m1!1sSnoopy%27s+Dog+House!3m4!1s0x54ae5624e0924119:0x23c8362fb4cbd5a5!8m2!3d43.603150199999995!4d-116.25644899999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVMXQpS8HY0ufv5LXM8NEHvmnTPyHkqAy95nBugOPi-e9La2sGwrWkFtAyZGpxWsK0o_L7MrDNKNFcCj_wR36pL5FJ-h6alH3_VkwNISYI_4SQkTJ2MmI1fHm0QUfAd7jZOw=w800-h500-k-no,,,,Full-Service Salon,,4.9,145.0,Active,False,2026-04-01,43.60315019999999,-116.256449
Gem Crest Kennels,gem-crest-kennels-boise-id,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",12868 W Goldenrod Ave,Boise,Idaho,83713,(208) 375-4398,http://www.gemcrestkennels.com/,"https://www.google.com/maps/place/Gem+Crest+Kennels/@43.6454794,-116.34284509999999,14z/data=!4m8!1m2!2m1!1sGem+Crest+Kennels!3m4!1s0x54ae55aae5a2cc07:0x188518df5fb67c90!8m2!3d43.6454794!4d-116.34284509999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxdSl8MOkzs0fUnKFbctL2sc46smMvG5IEA5CV9GBP9VR6kROVTz0Y8cl5qMh58_QdKHe6UeXChhv70O1AdtaqwwkSkj0l01NK3pTvjCMJuqXios-rnVWWzFrEMjC6QAW4ApZO=w800-h500-k-no,"Monday: 8AM–6PM, Tuesday: 8AM–6PM, Wednesday: 8AM–6PM, Thursday: 8AM–6PM, Friday: 8AM–6PM, Saturday: 8AM–6PM, Sunday: 9AM–6PM",,,Full-Service Salon,,4.6,182.0,Active,False,2026-04-01,43.6454794,-116.3428451
Barks & Bubbles,barks-bubbles-boise-id,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}","Inside Bench Animal Hospital, 5402 Franklin Rd",Boise,Idaho,83705,,http://barksandbubblesboise.com/,"https://www.google.com/maps/place/Barks+%26+Bubbles/@43.6032523,-116.2490594,14z/data=!4m8!1m2!2m1!1sBarks+%26+Bubbles!3m4!1s0x54ae562610d7aa97:0x2ebb114163b4ae03!8m2!3d43.6032523!4d-116.2490594",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSE9xbHoCQSqSBYsfj6zYT_lb9BL7OnHGp8afQi8TImHhohsV4ETbMdBy0oHCSopZifofaDUbDb5X_jytojy_T9zFhab9UIqt4g7avx0eNXsp9xq84_qe-C8GoaLLVUKTzYw6IaA=w800-h500-k-no,"Monday: 9AM–6PM, Tuesday: 9AM–6PM, Wednesday: 9AM–6PM, Thursday: 9AM–6PM, Friday: 9AM–6PM, Saturday: 9AM–2PM, Sunday: Closed",,,Full-Service Salon,,4.6,32.0,Active,False,2026-04-01,43.6032523,-116.2490594
Marcie n Mack Pet Salon & Self Wash,marcie-n-mack-pet-salon-self-wash-boise-id,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",8654 W Overland Rd,Boise,Idaho,83709,(208) 891-9133,http://www.marcie-n-mack.com/,"https://www.google.com/maps/place/Marcie+n+Mack+Pet+Salon+%26+Self+Wash/@43.5913769,-116.2900323,14z/data=!4m8!1m2!2m1!1sMarcie+n+Mack+Pet+Salon+%26+Self+Wash!3m4!1s0x54ae56564b6bf51b:0x1d83782d2ada37a0!8m2!3d43.5913769!4d-116.2900323",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7U47CtN4rWvp13-vFQ1KwpILOa_2NKlN8Syo-Hl23OI0fZLGO-NsaF_yPgUsk865EJ2EuwSnSmeleAGzK-88Yi3EGt0-CMGmB4qpML0m7Zxf0N5k_mx3sfkoVrfdl28rDa_YGeQ=w800-h500-k-no,"Monday: 8AM–6PM, Tuesday: 8AM–6PM, Wednesday: 8AM–6PM, Thursday: 8AM–6PM, Friday: 8AM–6PM, Saturday: Closed, Sunday: Closed",,,Self-Service Wash,,4.3,107.0,Active,False,2026-04-01,43.5913769,-116.2900323
A Dog Zen Salon,a-dog-zen-salon-garden-city-id,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""Identifies as women-owned"": true}}",5455 N Glenwood St,Garden City,Idaho,83714,(208) 938-0025,http://www.adogzensalon.com/,"https://www.google.com/maps/place/A+Dog+Zen+Salon/@43.6545845,-116.28073189999999,14z/data=!4m8!1m2!2m1!1sA+Dog+Zen+Salon!3m4!1s0x54afaaba7906d7f9:0xe4306bc7b6b2d5e3!8m2!3d43.6545845!4d-116.28073189999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyuX-bE1gMI6QVBW_pnJ_tIG3dPJ-0Xjxl0_ZtJsjyn-jNG7XGQbtcPXlWGDkftuzCi_UdguOgAhnF7_xld04paTeoHijlCV7cSTRs8WA9hIFylFYCPy7BR6KWdg_uoGbKaqjMGRFq8xI=w800-h500-k-no,"Monday: Closed, Tuesday: 8:30AM–6PM, Wednesday: 8:30AM–6PM, Thursday: 8:30AM–6PM, Friday: 8:30AM–6PM, Saturday: 8:30AM–6PM, Sunday: Closed",,,Full-Service Salon,,4.3,69.0,Active,False,2026-04-01,43.6545845,-116.2807319
Pet Supplies Plus Garden City Grooming,pet-supplies-plus-garden-city-grooming-garden-city-id,"{""Service options"": {""Onsite services"": true, ""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Gender-neutral restroom"": true}, ""Planning"": {""Accepts walk-ins"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""On-site parking"": true}}",5689 W Chinden Blvd,Garden City,Idaho,83714,(208) 927-4777,https://www.petsuppliesplus.com/dog-grooming,"https://www.google.com/maps/place/Pet+Supplies+Plus+Garden+City+Grooming/@43.647659999999995,-116.27799999999999,14z/data=!4m8!1m2!2m1!1sPet+Supplies+Plus+Garden+City+Grooming!3m4!1s0x54aeff229a42eceb:0xf2b701ac8716531d!8m2!3d43.647659999999995!4d-116.27799999999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BhD_c5iJB-Q-Yq1o9hYU5HKQ7D4aMX0agNEhmPu73bBjER69cBh5_r7B0pLn6rTvCHxl5cP9IeYPaJJupIhRhCldhnHgkme27xb1kawXzdXT_JeXLAr8KAkxrbA9onH6rc3XWPOjlRTK=w800-h500-k-no,Daily: 9AM–5PM,,,Pet Store with Grooming,,4.8,17.0,Active,False,2026-04-01,43.64765999999999,-116.278
K-9 Wash-N-Go,k-9-wash-n-go-boise-id,"{""From the business"": {""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""English, Spanish""}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true, ""Assistive hearing loop"": false}, ""Amenities"": {""Gender-neutral restroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true}}",6314 W Overland Rd #3021,Boise,Idaho,83709,(208) 658-7001,https://k9washngo.com/,"https://www.google.com/maps/place/K-9+Wash-N-Go/@43.5903042,-116.2608949,14z/data=!4m8!1m2!2m1!1sK-9+Wash-N-Go!3m4!1s0x54ae57b55506584f:0x7d3c0d07c52a70eb!8m2!3d43.5903042!4d-116.2608949",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepivxkUC8qQywuhqr_oUijvgQ95bkQZmF8H9hcjZ0NVi0ie9B_A45Yb8Tw6prUdk2AYNn9rg7WaprpoZLstF25xpoV4kE3Y-geFvGmn-qp1AI0CePPfTT61H2Rq45Ykkxcjz2PThw=w800-h500-k-no,"Monday: 10AM–5PM, Tuesday: 10AM–5PM, Wednesday: 10AM–5PM, Thursday: 10AM–5PM, Friday: 10AM–5PM, Saturday: 10AM–6PM, Sunday: 10AM–6PM",,,Full-Service Salon,,4.8,130.0,Active,False,2026-04-01,43.5903042,-116.2608949
Starbarks,starbarks-boise-id,"Avand o experienta de peste 17 ani, TOP LINE este varful de lance in dezvoltarea industriei serviciilor de frumusete profesionala din Romania.",1459 N Milwaukee St,Boise,Idaho,83704,(208) 565-7689,https://book.heygoldie.com/Starbarks,"https://www.google.com/maps/place/Starbarks/@43.6180144,-116.28526699999999,14z/data=!4m8!1m2!2m1!1sStarbarks!3m4!1s0x54ae57bcbc50f2dd:0x6d369a2608ff207c!8m2!3d43.6180144!4d-116.28526699999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepGIbtedQ1beC1OaV29Erumdxvf1l7dK-oOah3_d55jZrsHLRPaXM6BrjflgDm3B4DE2Ea7G-vpQfkCNpyvnw4--WzgKfwfJgV1uBx0U-Aqdfp_tb4AqEYP1FOW98Tfd3iznb9C58MDfTG5=w800-h500-k-no,"Monday: Closed, Tuesday: 10AM–3PM, Wednesday: Closed, Thursday: 10AM–6PM, Friday: 10AM–3AM, Saturday: Closed, Sunday: 10AM–6PM",,,Full-Service Salon,,,,Active,False,2026-04-01,43.6180144,-116.285267
Gucci Pooch,gucci-pooch-boise-id,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",6562 S Federal Way,Boise,Idaho,83716,(208) 615-1908,http://www.guccipooch.com/,"https://www.google.com/maps/place/Gucci+Pooch/@43.542456099999995,-116.1536376,14z/data=!4m8!1m2!2m1!1sGucci+Pooch!3m4!1s0x54aef82f86260759:0x8c60b77928dfc8ba!8m2!3d43.542456099999995!4d-116.1536376",https://lh3.googleusercontent.com/gps-cs-s/AHVAweokQq25TYDXvSNXGmH56gUHhs4L6Eqopkk3odaZl9UFbjMy0QJ6ideCVVPy1gQ9kX96_Bk4_AOfFSlWZkIKAdGW5U8aXr1ciqgyapiOH5ghYfd0kcLovaq9gAQXKSuzj-ud0L8=w800-h500-k-no,"Monday: Closed, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–5PM, Sunday: Closed",,,Full-Service Salon,,4.2,77.0,Active,False,2026-04-01,43.5424561,-116.1536376
PetSmart Grooming,petsmart-grooming-boise-id,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",130 N Milwaukee St,Boise,Idaho,83704,(208) 377-9748,https://stores.petsmart.com/id/boise/boise/grooming%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle-my-business,"https://www.google.com/maps/place/PetSmart+Grooming/@43.605889499999996,-116.28073789999999,14z/data=!4m8!1m2!2m1!1sPetSmart+Grooming!3m4!1s0x54ae57129bc8cc0b:0x5cfdd17cd0fd0319!8m2!3d43.605889499999996!4d-116.28073789999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweovHlNR5BwnrN96T4uid4fwWfcjszLxJLYOOe9bvoSSZ7_bMBpl0P3i91rjj5ujAfkkuVbgRk_Pg_WL5UCgpanoUjq8MMI65AqfQRNillf49Fby-8ylXTadhV0aPokW9MbDSUfZx2wcqmE1=w800-h500-k-no,"Monday: 7AM–9PM, Tuesday: 7AM–9PM, Wednesday: 7AM–7PM, Thursday: 7AM–9PM, Friday: 7AM–9PM, Saturday: 7AM–9PM, Sunday: 10AM–6PM",Ear Cleaning,,Pet Store with Grooming,,3.5,8.0,Active,False,2026-04-01,43.6058895,-116.2807379
Pets First Animal Clinic,pets-first-animal-clinic-boise-id,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}}",9730 Fairview Ave,Boise,Idaho,83704,(208) 375-2512,http://www.petsfirstanimalclinic.com/,"https://www.google.com/maps/place/Pets+First+Animal+Clinic/@43.6200498,-116.30348889999999,14z/data=!4m8!1m2!2m1!1sPets+First+Animal+Clinic!3m4!1s0x54ae55d839d57655:0xa8c1034cb634eebe!8m2!3d43.6200498!4d-116.30348889999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLQ-3yQI9oehePNMChYNFadaq1inwRYiv8BBacAzXzaP0fvVr-5YRaKlyJTuXVEN9Z2KdZK60sI-7T8qrABP4bd1plkzideZE62wEFO1mOmLF6vEjWuse5WYscLEU7bF36ye0=w800-h500-k-no,"Monday: 7AM–5PM, Tuesday: 7AM–5PM, Wednesday: 7AM–5PM, Thursday: 7AM–5PM, Friday: 7AM–5PM, Saturday: Closed, Sunday: Closed",Teeth Brushing,,Full-Service Salon,,4.6,293.0,Active,False,2026-04-01,43.6200498,-116.3034889
